PUBCHEM_CID,Actual_A,Predicted_A,Actual_E,Predicted_E,Endpoint,abs_err_A,abs_err_E,fe_A,fe_E
11663809,-1.602059991,-1.0853943291001893,-1.602059991,-0.9198152,Fu,0.5166656618998107,0.6822447909999999,3.2859856452630183,4.811104509584233
11696868,-2.15490196,-1.7079004868898733,-2.15490196,-1.9246845,Fu,0.44700147311012683,0.2302174600000002,2.7989908136871113,1.6990942102134163
11710873,-0.602059991,-0.5694386543175497,-0.602059991,-0.66888005,Fu,0.032621336682450264,0.06682005899999999,1.0780063937143012,1.1663262735961146
11784975,-1.999034768,-2.1540336860610365,-1.999034768,-1.930104,Fu,0.1549989180610365,0.06893076799999998,1.4288903987741337,1.1720085177643471
11848948,-1.698970004,-1.6381269218661938,-1.698970004,-1.3413203,Fu,0.06084308213380618,0.35764970399999996,1.1503846606093875,2.278503520791805
11992827,-0.707743929,-0.4604410284240827,-0.707743929,-0.6204332,Fu,0.24730290057591736,0.08731072900000003,1.7672699810856882,1.2226741461422537
11993740,-0.075720714,-0.5253469594428171,-0.075720714,-0.59370977,Fu,0.44962624544281704,0.517989056,2.81595846959953,3.2960140628504986
11995989,-1.568636236,-1.5478198379553194,-1.568636236,-1.3696624,Fu,0.020816398044680495,0.19897383599999996,1.0490988187898194,1.581152780110457
11996131,-1.148741651,-1.572332121551962,-1.148741651,-1.4899704,Fu,0.423590470551962,0.3412287490000001,2.6521035114461684,2.193960220717061
13559279,-2.30980392,-1.7872571383701712,-2.30980392,-1.6229646,Fu,0.5225467816298286,0.6868393199999998,3.330786391689106,4.862272783453581
15015051,-1.0,-2.32656208301736,-1.0,-1.7608361,Fu,1.3265620830173601,0.7608360999999999,21.211045863530597,5.765488364325788
15434242,-0.522878745,-0.1500323364522158,-0.522878745,-0.2895781,Fu,0.37284640854778417,0.23330064499999997,2.359643580212824,1.711199501316756
15958282,-1.920818754,-1.8472866585714176,-1.920818754,-1.392692,Fu,0.0735320954285823,0.5281267539999999,1.184491900622517,3.3738576433082654
15959138,-1.0,-1.138897013042884,-1.0,-0.74597347,Fu,0.13889701304288393,0.25402653,1.3768829213491613,1.7948432661198173
15981895,-0.924818145,-0.7850644250478158,-0.924818145,-0.57032514,Fu,0.13975371995218422,0.354493005,1.37960169714608,2.2620021063521616
15983809,-1.581698709,-1.1283606814410934,-1.581698709,-0.65261364,Fu,0.45333802755890673,0.9290850690000001,2.84012874628478,8.493468276204114
16097523,-1.161150909,-1.2162962454822557,-1.161150909,-1.5596602,Fu,0.055145336482255614,0.3985092909999999,1.1353907101698784,2.503279201258576
16956771,-2.15490196,-1.450048649626262,-2.15490196,-1.6527969,Fu,0.7048533103737382,0.5021050600000001,5.06819493299207,3.1776426799164987
17756785,-0.25375513,-0.423837828747748,-0.25375513,-0.30327022,Fu,0.170082698747748,0.049515089999999984,1.4793900681422882,1.120766367618469
17963315,-0.729554092,-1.4694799532643317,-0.729554092,-1.546684,Fu,0.7399258612643317,0.817129908,5.4944706933118,6.563415646040154
21177736,-1.920818754,-1.775322838730065,-1.920818754,-1.8520284,Fu,0.14549591526993488,0.06879035399999989,1.3979637667986327,1.171629650865669
21638785,-0.37675071,-0.4560378202470968,-0.37675071,-0.4049843,Fu,0.07928711024709684,0.02823359000000003,1.2002925492477512,1.0671699558363779
21874792,-2.0,-1.7154437730715353,-2.0,-2.1251764,Fu,0.2845562269284647,0.12517639999999997,1.9255563254945254,1.3340631865948072
21946298,-2.045757491,-1.4503542470810442,-2.045757491,-1.9224072,Fu,0.5954032439189556,0.12335029099999972,3.939156577492666,1.3284655325881565
22137455,-0.596707855,-1.1540803395907329,-0.596707855,-0.608462,Fu,0.5573724845907329,0.011754144999999938,3.6088803585914624,1.0274345006783112
22341299,-1.728158393,-1.6131483751853388,-1.728158393,-1.5178618,Fu,0.11501001781466114,0.21029659300000003,1.30319683877858,1.622918059422578
23519852,-2.698970004,-2.380797529007517,-2.698970004,-2.0251665,Fu,0.3181724749924828,0.6738035039999999,2.080522778432867,4.718495052364227
23626282,-0.301029996,-0.5173933792726169,-0.301029996,-0.44741237,Fu,0.21636338327261684,0.14638237399999998,1.6457481791883597,1.400820130004808
24849206,-0.638272164,-1.4725976108939982,-0.638272164,-1.4954588,Fu,0.8343254468939982,0.857186636,6.828502093532201,7.197582242438171
24996322,-0.251811973,-0.5616683584005902,-0.251811973,-0.70418584,Fu,0.30985638540059013,0.45237386699999993,2.0410628845149072,2.833830479004256
25014511,-1.070581074,-1.1512903158186232,-1.070581074,-1.3244153,Fu,0.08070924181862327,0.25383422600000016,1.2042294442905408,1.794048692050142
25014684,-1.388276692,-1.2148877700670804,-1.388276692,-1.336684,Fu,0.17338892193291966,0.05159269200000005,1.490695436435847,1.126140796848564
25026446,-1.167491087,-1.3389579745581843,-1.167491087,-1.2334872,Fu,0.1714668875581844,0.06599611299999997,1.4841127207415143,1.1641156103565649
25068753,-0.283996656,-0.4255257411715302,-0.283996656,-0.27317405,Fu,0.14152908517153018,0.010822606000000012,1.3852529547077785,1.0252330691130267
25115962,-0.408935393,-0.7743343412061956,-0.408935393,-0.62650704,Fu,0.3653989482061956,0.21757164700000003,2.3195244150129897,1.6503332398076034
25118127,-0.301029996,-0.0548072768188512,-0.301029996,-0.07369439,Fu,0.24622271918114882,0.22733560600000002,1.7628798720867676,1.6878568321206628
25122581,-1.493494968,-2.022936797034516,-1.493494968,-1.7869716,Fu,0.5294418290345158,0.29347663199999996,3.384089411193369,1.9655162195803249
25195162,-1.522878745,-1.4995267902108882,-1.522878745,-1.3286042,Fu,0.023351954789111895,0.19427454500000008,1.0552417240329957,1.5641361195013117
25223022,-1.37675071,-1.812747456260983,-1.37675071,-1.6975105,Fu,0.43599674626098306,0.3207597899999999,2.72895733735318,2.0929545142085884
25223221,-1.443697499,-1.615176862821885,-1.443697499,-1.8370211,Fu,0.171479363821885,0.3933236010000001,1.4841553564378052,2.473566559564249
25223222,-1.408935393,-1.7617199416968758,-1.408935393,-1.6435637,Fu,0.3527845486968759,0.23462830700000015,2.253121172793037,1.7164387360791737
25223322,-1.148741651,-1.7900210493430917,-1.148741651,-1.6243804,Fu,0.6412793983430918,0.475638749,4.378036705167183,2.9897766723692283
25223515,-1.494850022,-1.709170095791655,-1.494850022,-1.5961683,Fu,0.21432007379165485,0.10131827799999993,1.6380232951647444,1.2627526192045768
42606928,-0.4867824,-0.7810932215074113,-0.4867824,-0.71891904,Fu,0.29431082150741134,0.23213663999999995,1.9692951962013543,1.7066192500128061
42609962,-1.494850022,-1.606066445562098,-1.494850022,-1.5317659,Fu,0.11121642356209804,0.03691587799999985,1.2918628920052024,1.0887191901098343
44126032,-1.245651664,-1.1307958754821903,-1.245651664,-1.1522892,Fu,0.11485578851780964,0.09336246399999992,1.3027341217602768,1.2398309229390483
44138030,-0.522878745,-0.5076003489078018,-0.522878745,-0.5787561,Fu,0.015278396092198165,0.05587735500000002,1.0358059373045483,1.1373060646123219
44157038,-0.300162274,-1.6483868845594285,-0.300162274,-1.7420862,Fu,1.3482246105594284,1.4419239259999999,22.295879604203613,27.664570113833555
44205639,-1.200659451,-1.0181818744351523,-1.200659451,-1.3401002,Fu,0.18247757656484764,0.13944074900000003,1.5222205357623475,1.3786078560212323
44302042,-1.619788758,-1.8833772968942737,-1.619788758,-1.718462,Fu,0.2635885388942736,0.09867324199999983,1.8347991864519808,1.2550852971196857
44414728,-2.522878745,-2.055610991312226,-2.522878745,-1.786315,Fu,0.46726775368777407,0.7365637449999998,2.9327007732500467,5.452099147934472
44446421,-1.522878745,-1.047649376477998,-1.522878745,-0.637542,Fu,0.47522936852200215,0.885336745,2.986959736938443,7.679567199323525
44447915,-1.886056648,-1.883941994447817,-1.886056648,-1.6145519,Fu,0.002114653552182988,0.27150474800000013,1.0048810434169289,1.8685501053933813
44448812,-1.096910013,-0.7134445081202262,-1.096910013,-1.3764312,Fu,0.3834655048797738,0.27952118700000006,2.418051269448314,1.9033610905354823
44462758,-1.853871964,-0.5993708878126061,-1.853871964,-0.47210327,Fu,1.254501076187394,1.381768694,17.968055326755373,24.086222505857005
44511871,-1.096910013,-0.8671903405542141,-1.096910013,-0.78031546,Fu,0.22971967244578595,0.31659455300000006,1.6971478271684257,2.0729773314694153
44512349,-0.721246399,-0.7103659029539293,-0.721246399,-0.7820381,Fu,0.010880496046070665,0.060791700999999976,1.025369738465015,1.1502485673034508
44544853,-1.087246696,-0.99288356430319,-1.087246696,-1.1687527,Fu,0.09436313169680999,0.08150600399999997,1.2426909389400376,1.2064407667885937
44552684,-0.11407366,-0.7299304115264238,-0.11407366,-0.8524152,Fu,0.6158567515264238,0.7383415400000001,4.12911284125089,5.4744631907404555
44570645,-1.13667714,-1.1517737234773502,-1.13667714,-1.0673567,Fu,0.015096583477350212,0.06932044000000004,1.035372399279795,1.173060577762072
44571019,-1.494850022,-1.46263900221459,-1.494850022,-1.4562862,Fu,0.03221101978540997,0.03856382199999997,1.0769883854940565,1.0928582170083174
44571102,-1.744727495,-1.4174251811015066,-1.744727495,-1.4165254,Fu,0.3273023138984934,0.32820209499999997,2.124722974389881,2.1291295866465205
44571104,-1.337242168,-1.4316435758781183,-1.337242168,-1.4217322,Fu,0.09440140787811835,0.08449003199999994,1.2428004672941937,1.2147587388043475
44571187,-1.2644011,-1.086845372804171,-1.2644011,-1.0786093,Fu,0.17755572719582902,0.18579179999999984,1.5050666314610284,1.5338814664716363
44571222,-0.697236292,-0.9594039410811236,-0.697236292,-0.9723064,Fu,0.26216764908112355,0.275070108,1.8288060470854768,1.883953190820926
44571272,-0.853871964,-1.2737563119841346,-0.853871964,-1.0525317,Fu,0.41988434798413465,0.1986597360000001,2.629567648445627,1.5800096374809072
44579068,-1.283996656,-0.9700099953005668,-1.283996656,-0.709133,Fu,0.31398666069943326,0.574863656,2.060566622252536,3.757194310369019
44579070,-1.397940009,-1.690064397650558,-1.397940009,-1.3997823,Fu,0.292124388650558,0.001842290999999996,1.9594057972429724,1.0042510419463724
44581547,-2.397940009,-1.5723044974329334,-2.397940009,-1.430948,Fu,0.8256355115670666,0.9669920089999999,6.69322634142529,9.268127699069016
44581574,-2.397940009,-1.4668205868653807,-2.397940009,-1.4305542,Fu,0.9311194221346193,0.967385809,8.533347314247164,9.27653545942028
44816721,-1.292429824,-1.2627570548933973,-1.292429824,-1.473721,Fu,0.02967276910660277,0.181291176,1.070712244199726,1.5180678263252836
46180604,-0.30980392,-0.7033544076716617,-0.30980392,-0.57805276,Fu,0.3935504876716617,0.26824884000000004,2.4748591523336545,1.854593955521559
46206296,-1.571865206,-1.6464661863122834,-1.571865206,-1.3914127,Fu,0.07460098031228335,0.18045250599999996,1.1874107606657742,1.5151391005771524
46232598,-1.378823718,-2.2235982313137734,-1.378823718,-2.085018,Fu,0.8447745133137734,0.7061942819999998,6.994787307528817,5.08386818967259
46701790,-2.22184875,-1.0771527023874232,-2.22184875,-0.99810916,Fu,1.1446960476125767,1.2237395899999999,13.953914179324839,16.739388542145303
46830777,-2.443697499,-2.232523178362724,-2.443697499,-2.0586796,Fu,0.21117432063727604,0.38501789900000016,1.6262013626438598,2.426710107380421
46861584,-1.876148359,-1.975284059573053,-1.876148359,-1.8286238,Fu,0.09913570057305288,0.04752455900000019,1.256422486796978,1.1156412381724174
46871497,-0.483068191,-0.4307350782982979,-0.483068191,-0.5864798,Fu,0.0523331127017021,0.10341160900000002,1.1280623712142857,1.2688538711275963
46893367,-2.301029996,-2.214202087691686,-2.301029996,-2.0864062,Fu,0.08682790830831388,0.21462379600000014,1.2213156109171808,1.6391692412396286
49848898,-3.0,-2.635352352564839,-3.0,-2.3094912,Fu,0.3646476474351612,0.6905087999999999,2.3155152597530426,4.90352958590064
49858150,-0.886056648,-0.7124565256826518,-0.886056648,-0.89375794,Fu,0.17360012231734812,0.007701292000000026,1.4914205481471234,1.0178910411756312
49858377,-1.311580178,-1.414443245950887,-1.311580178,-1.247687,Fu,0.10286306795088707,0.06389317800000005,1.267252241150112,1.1584923705108128
49865397,-3.0,-2.577090164261416,-3.0,-2.1390653,Fu,0.4229098357385839,0.8609347,2.6479503382252148,7.259967892173568
49865878,-0.008773924,-0.3178144682522456,-0.008773924,-0.35295677,Fu,0.3090405442522456,0.344182846,2.037232257886613,2.208934539521112
49865879,-0.096910013,-0.3280659022461072,-0.096910013,-0.40072414,Fu,0.2311558892461072,0.303814127,1.702769604889435,2.0128625836494063
49871766,-2.0,-1.6307194199189714,-2.0,-1.636214,Fu,0.3692805800810286,0.36378599999999994,2.3403487549164876,2.3109257934739236
49872384,-1.070581074,-1.5647426377017548,-1.070581074,-1.717226,Fu,0.4941615637017549,0.646644926,3.1200500710631363,4.432461030081705
50996844,-2.004364805,-1.7096126365038362,-2.004364805,-1.664406,Fu,0.2947521684961636,0.33995880499999975,1.9712974880077998,2.18755411367808
51003592,-1.416801226,-1.18840443187028,-1.416801226,-1.2657244,Fu,0.22839679412972003,0.15107682599999994,1.6919861125722346,1.4160442537683744
51003727,-1.15490196,-1.7651926695893878,-1.15490196,-1.5455967,Fu,0.6102907095893879,0.39069474000000004,4.0765306275625655,2.4586388510650226
52920145,-1.698970004,-1.654017347168656,-1.698970004,-1.5548663,Fu,0.044952656831344084,0.14410370399999994,1.1090539088488096,1.3934895107967598
52938764,-0.337242168,-0.2674437626515945,-0.337242168,-0.25405136,Fu,0.06979840534840553,0.083190808,1.1743523071656228,1.21113012870364
53237721,-0.468521083,-0.6182212687473732,-0.468521083,-0.8728225,Fu,0.14970018574737315,0.40430141699999994,1.4115627389119914,2.5368887175532744
53307604,-2.045757491,-2.286447033916792,-2.045757491,-2.1793985,Fu,0.24068954291679212,0.1336410090000002,1.7405621809786507,1.3603197673142848
53311215,-0.739928612,-0.7894002417462698,-0.739928612,-1.0398029,Fu,0.04947162974626973,0.29987428799999993,1.1206542170946818,1.9946848447790142
53397745,-2.301029996,-1.138582893263538,-2.301029996,-1.0672128,Fu,1.162447102736462,1.233817196,14.536073247978521,17.13236017386837
53472469,-0.647817482,-1.361411946415258,-0.647817482,-1.3779747,Fu,0.7135944644152581,0.730157218,5.171237265358307,5.372262412749841
54085540,-0.886056648,-1.193006879554921,-0.886056648,-1.2019677,Fu,0.30695023155492096,0.315911052,2.027450368344189,2.069717405855356
54289283,-2.15490196,-2.026398823830577,-2.15490196,-2.5967355,Fu,0.1285031361694231,0.44183353999999975,1.3443214743808345,2.7658813122313397
54413479,-1.901359721,-1.5909981364231245,-1.901359721,-1.3145738,Fu,0.31036158457687546,0.5867859209999999,2.043438561180391,3.8617657013712474
54576289,-2.522878745,-2.6232426536200473,-2.522878745,-2.4150953,Fu,0.1003639086200474,0.10778344499999992,1.2599807459607983,1.281691325451587
54580312,-0.442492798,-0.8165852445417907,-0.442492798,-0.8759132,Fu,0.3740924465417907,0.4334204019999999,2.3664233750227734,2.7128163984247653
54580765,-1.170053304,-1.3288320282348034,-1.170053304,-1.6718669,Fu,0.15877872423480333,0.5018135959999999,1.4413807718514837,3.175510813708746
54581822,-0.958607315,-0.6429617147671962,-0.958607315,-0.550269,Fu,0.31564560023280375,0.40833831499999995,2.0684527287908585,2.5605797994739286
54586192,-1.318758763,-1.4532379260807455,-1.318758763,-1.2635579,Fu,0.1344791630807456,0.055200863000000044,1.3629476120759076,1.135535884298179
54677470,-2.522878745,-1.8130027895763392,-2.522878745,-1.4976065,Fu,0.7098759554236607,1.0252722449999998,5.127149198034186,10.599179448444183
54677514,-0.508638306,-0.6554026906118571,-0.508638306,-0.59585,Fu,0.14676438461185703,0.08721169399999995,1.4020528501954894,1.2223953635788822
54677593,-0.552841969,-0.4805720141423593,-0.552841969,-0.5608768,Fu,0.07226995485764076,0.008034830999999909,1.1810545439863886,1.0186730837257583
54677623,-0.301029996,-0.4829818459828542,-0.301029996,-0.5464903,Fu,0.18195184998285419,0.24546030399999996,1.520378956715323,1.7597878058299516
54677971,-2.045757491,-1.6095081700889566,-2.045757491,-1.1737379,Fu,0.4362493209110432,0.8720195909999999,2.7305448912866215,7.447655694817831
54709839,-0.721246399,-0.673469437176422,-0.721246399,-0.6699414,Fu,0.047776961823577935,0.05130499899999996,1.1162898138591704,1.1253950458610418
54720507,-0.055517328,-0.9853403244198006,-0.055517328,-0.97557694,Fu,0.9298229964198006,0.920059612,8.507912141241407,8.318779482499187
54752118,-1.15490196,-1.583429898475671,-1.15490196,-1.7139065,Fu,0.42852793847567106,0.5590045400000001,2.6824271645224855,3.6224678522928184
54758482,-0.744727495,-0.8570520368469073,-0.744727495,-0.79638946,Fu,0.11232454184690732,0.051661964999999976,1.2951633363247443,1.1263204384895775
56594647,-1.769551079,-2.23821949969552,-1.769551079,-2.0519016,Fu,0.46866842069552006,0.2823505209999999,2.9421744565677392,1.9158015531148755
56594648,-1.886056648,-1.7813950449284612,-1.886056648,-1.9726003,Fu,0.10466160307153882,0.08654365200000003,1.2725111695435503,1.2205164916753433
56594785,-2.397940009,-2.181581595120206,-2.397940009,-1.9764112,Fu,0.21635841387979404,0.421528809,1.6457293479051165,2.6395434111297043
56595047,-1.48148606,-1.7572881725265534,-1.48148606,-1.657331,Fu,0.2758021125265535,0.17584494000000017,1.8871312766148822,1.499149485337652
56643450,-0.512861625,-0.6191245553019897,-0.512861625,-0.60018384,Fu,0.10626293030198974,0.08732221500000004,1.2772118235967314,1.2227064832350303
56662692,-1.474955193,-1.7543816304786162,-1.474955193,-1.6407914,Fu,0.2794264374786162,0.1658362069999999,1.9029458817572658,1.464995217731897
56670621,-2.113509275,-2.049712110638988,-2.113509275,-2.0227926,Fu,0.06379716436101202,0.09071667500000036,1.158236279820476,1.232300642742026
56673241,-1.2644011,-1.153349566709694,-1.2644011,-1.0922729,Fu,0.11105153329030593,0.17212819999999995,1.2913724985069233,1.4863743424698976
56682216,-0.014573526,-1.317133542090719,-0.014573526,-1.0960889,Fu,1.3025600160907191,1.081515374,20.07058430586001,12.064667962971503
56835160,-1.568636236,-1.7857823610674777,-1.568636236,-1.3869613,Fu,0.21714612506747777,0.18167493599999984,1.6487170344511226,1.5194098447065425
57330203,-2.744727495,-1.4184528819471367,-2.744727495,-1.4115375,Fu,1.326274613052863,1.333189995,21.19701040775857,21.537237389732404
57384006,-0.366531544,-0.2947838832882327,-0.366531544,-0.48697233,Fu,0.0717476607117673,0.12044078600000002,1.1796350299843907,1.3195953788477992
57384040,-1.600326279,-1.5228253241334289,-1.600326279,-1.5632598,Fu,0.07750095486657105,0.03706647899999993,1.1953661538764089,1.0890967924916006
57387775,-1.0,-1.5589701967614298,-1.0,-1.231363,Fu,0.5589701967614298,0.23136299999999999,3.6221814052758186,1.7035818325716452
57391458,-0.745935547,-1.6007081363850728,-0.745935547,-1.410861,Fu,0.8547725893850728,0.6649254529999999,7.157685125604935,4.623016601333873
57392303,-0.920818754,-0.9772080378963596,-0.920818754,-0.83244145,Fu,0.056389283896359554,0.08837730399999999,1.1386474657728434,1.2256805769571795
57395991,-2.096910013,-1.8851947904199648,-2.096910013,-1.4923658,Fu,0.21171522258003517,0.604544213,1.6282280139348198,4.022946091927716
57398473,-1.059483515,-0.5588896203017361,-1.059483515,-1.2590402,Fu,0.5005938946982639,0.19955668500000012,3.1666050111195116,1.583276205654585
57400138,-2.301029996,-1.225088276339566,-2.301029996,-1.3755989,Fu,1.075941719660434,0.9254310960000001,11.910821595063627,8.422307547603562
57401170,-0.8569852,-0.7527519278980946,-0.8569852,-0.8327069,Fu,0.10423327210190536,0.024278299999999975,1.27125675055273,1.0574949448712079
57401205,-0.729554092,-0.8495587738713861,-0.729554092,-1.4610325,Fu,0.12000468187138613,0.731478408,1.3182709499775256,5.388630538279594
57401217,-0.441291429,-0.3710226105121073,-0.441291429,-0.29861096,Fu,0.07026881848789274,0.14268046900000003,1.1756250151413077,1.3889303534088866
57401272,-1.657577319,-1.9442129250393587,-1.657577319,-1.6346476,Fu,0.28663560603935867,0.02292971899999996,1.934797894205167,1.0542162808921511
57401937,-0.713319031,-0.5845834808843733,-0.713319031,-1.3678336,Fu,0.12873555011562676,0.6545145689999999,1.345041084433684,4.513511662767049
57404290,-1.096367484,-1.4484819156401785,-1.096367484,-1.3382578,Fu,0.3521144316401785,0.2418903160000001,2.249647284138657,1.745381289436978
57519532,-1.747146969,-1.2110122686975362,-1.747146969,-1.3415792,Fu,0.5361347003024639,0.40556776900000013,3.4366452198458974,2.544296784120374
57520598,-1.853871964,-1.599655950646813,-1.853871964,-1.6336668,Fu,0.254216013353187,0.220205164,1.7956265298659813,1.6603710940656846
57522815,-3.0,-2.3815792572722163,-3.0,-2.288212,Fu,0.6184207427277837,0.7117879999999999,4.1535624321692755,5.149771981054442
57523281,-2.0,-1.920854149186769,-2.0,-1.7327803,Fu,0.079145850813231,0.26721970000000006,1.1999022033384006,1.8502043598520517
57523311,-1.397940009,-1.7252908243304457,-1.397940009,-1.5448453,Fu,0.32735081533044563,0.14690529099999994,2.1249602738851077,1.4025078185719757
57523375,-1.0,-1.411075629818193,-1.0,-1.482647,Fu,0.411075629818193,0.48264700000000005,2.576769847178289,3.038414360431187
57523406,-2.0,-1.601378619406073,-2.0,-1.5179623,Fu,0.39862138059392693,0.4820377,2.5039253705600943,3.0341545600071638
57992198,-1.455931956,-0.9098408565647188,-1.455931956,-0.95407736,Fu,0.5460910994352811,0.5018545959999999,3.5163419305849013,3.175810615098401
58063225,-1.958607315,-1.6112189094168985,-1.958607315,-1.1628428,Fu,0.3473884055831016,0.7957645150000001,2.225299168148937,6.24833800866844
58464429,-1.251811973,-1.1233208738372262,-1.251811973,-1.3421001,Fu,0.12849109916277368,0.090288127,1.344284215371209,1.2310852473654286
58464441,-1.443697499,-1.459038833917715,-1.443697499,-1.4334669,Fu,0.015341334917714944,0.010230599000000007,1.0359560592517738,1.0238364783453677
58464487,-0.318758763,-0.429501434668009,-0.318758763,-0.5451408,Fu,0.110742671668009,0.22638203699999998,1.290454426493389,1.684154914744744
58835114,-1.366531544,-1.3031883640742337,-1.366531544,-1.2353232,Fu,0.06334317992576644,0.13120834400000003,1.1570261642638573,1.3527213482875355
59456096,-1.801377709,-1.8455334556521337,-1.801377709,-1.9362128,Fu,0.04415574665213362,0.13483509100000002,1.107020712478958,1.3640650795308502
59473233,-1.568636236,-1.7490544425753416,-1.568636236,-1.5001444,Fu,0.1804182065753417,0.06849183599999997,1.5150194436404807,1.1708245925959284
60148507,-1.301029996,-1.6903837990890196,-1.301029996,-1.9351394,Fu,0.38935380308901957,0.6341094039999999,2.4510592128245694,4.306350789812986
60148508,-0.602059991,-0.8854606207660372,-0.602059991,-0.7635437,Fu,0.2834006297660372,0.1614837090000001,1.920439498751234,1.4503863672414405
60149678,-1.214670165,-1.2195787348170306,-1.214670165,-0.96632296,Fu,0.004908569817030584,0.24834720500000007,1.011366513125531,1.7715246714915254
60169980,-1.045757491,-0.662426374501166,-1.045757491,-0.6548757,Fu,0.383331116498834,0.3908817910000001,2.417303141769416,2.4596980169692837
60170339,-1.15490196,-0.8336020600485738,-1.15490196,-0.6527509,Fu,0.32129989995142605,0.5021510599999999,2.0955590344730792,3.1779792702044407
60195902,-0.301029996,-0.3567827560152715,-0.301029996,-0.23649877,Fu,0.05575276001527146,0.06453122600000002,1.1369798290440005,1.1601956318208846
60198589,-2.0,-1.8939201258881688,-2.0,-1.7332866,Fu,0.10607987411183117,0.2667134,1.2766735891195362,1.8480486505751248
66549904,-1.27572413,-1.282945361626178,-1.27572413,-1.052064,Fu,0.0072212316261779375,0.22366012999999985,1.0167665065519975,1.673632612667492
66615628,-1.493494968,-1.0154933353436613,-1.493494968,-1.3565409,Fu,0.47800163265633877,0.1369540680000001,3.0060876034827433,1.370736786170316
67436594,-0.876148359,-1.1519292476817578,-0.876148359,-1.2482314,Fu,0.27578088868175776,0.3720830410000001,1.887039055312656,2.355499633494908
68277611,-1.22184875,-1.3742529192810498,-1.22184875,-1.5515016,Fu,0.15240416928104983,0.32965285,1.42037875979534,2.1362538085640246
68804310,-0.311135432,-0.4934147471440648,-0.311135432,-0.75425786,Fu,0.1822793151440648,0.44312242799999996,1.5215257796882216,2.7741020162570083
68924158,-3.0,-2.9471125264609173,-3.0,-2.3523448,Fu,0.05288747353908274,0.6476552,1.1295032204929212,4.442784008655552
70681611,-0.657577319,-0.9731891316112778,-0.657577319,-0.7315409,Fu,0.3156118126112778,0.073963581,2.0682918117580162,1.1856693163226182
70682211,-1.581698709,-1.5611299579777729,-1.581698709,-1.5753951,Fu,0.020568751022227216,0.006303609000000154,1.0485007634398111,1.0146204443604758
70683558,-0.920818754,-1.176393249615871,-0.920818754,-1.1964724,Fu,0.2555744956158711,0.275653646,1.8012520812068489,1.886486258193254
70684294,-2.698970004,-2.7942682686764053,-2.698970004,-2.4717338,Fu,0.09529826467640534,0.227236204,1.24536961282976,1.6874705570174193
70686472,-1.2644011,-1.0240962465050738,-1.2644011,-0.91248024,Fu,0.24030485349492614,0.3519208599999999,1.7390211082133837,2.248644805636525
70688263,-1.187086643,-1.0051242425771678,-1.187086643,-0.93590987,Fu,0.18196240042283218,0.25117677299999996,1.52041589216451,1.7831044054362306
70689444,-1.005243055,-1.243200950319249,-1.005243055,-1.002559,Fu,0.23795789531924894,0.0026840550000000185,1.7296486623224898,1.006199402273804
70689446,-0.673459331,-1.0717668823534008,-0.673459331,-0.7637904,Fu,0.3983075513534008,0.09033106899999999,2.502116641276489,1.2312069801494652
70690050,-0.48148606,-0.764119605021977,-0.48148606,-0.7309408,Fu,0.28263354502197696,0.24945473999999995,1.9170504627833065,1.7760481677813507
70690638,-1.795880017,-1.6421237910088422,-1.795880017,-1.5220761,Fu,0.1537562259911578,0.27380391699999995,1.4248076097758877,1.8784685009293125
70812857,-1.853871964,-1.9664755116008397,-1.853871964,-1.9201455,Fu,0.11260354760083957,0.06627353599999997,1.2959956612504997,1.1648594734029702
70903618,-1.876148359,-2.0733734999716287,-1.876148359,-2.0155888,Fu,0.19722514097162858,0.13944044100000008,1.5747990385494224,1.3786068783181145
71279311,-1.397940009,-1.210369843610431,-1.397940009,-0.88051033,Fu,0.18757016538956894,0.517429679,1.5401753394290365,3.2917714862565006
71279543,-1.920818754,-1.7932145158161803,-1.920818754,-1.6987932,Fu,0.1276042381838196,0.222025554,1.3415418900129155,1.6673453166958523
71451196,-2.15490196,-1.75659849354265,-2.15490196,-1.8389933,Fu,0.39830346645735015,0.31590866000000006,2.502093106926539,2.0697060063312835
71454661,-0.447331784,-0.799504097005699,-0.447331784,-1.1542262,Fu,0.352172313005699,0.7068944160000001,2.2499471298417877,5.0920705955046826
71454747,-1.886056648,-1.958744304090104,-1.886056648,-1.8920214,Fu,0.07268765609010397,0.005964751999999907,1.182191019983346,1.0138290984874427
71457756,-2.0,-2.1853772055577103,-2.0,-1.9319887,Fu,0.1853772055577103,0.0680113,1.532417862147303,1.169529820867813
71458923,-0.408935393,-0.5125137098762576,-0.408935393,-0.39825153,Fu,0.10357831687625757,0.01068386299999996,1.2693410256888586,1.0249055927141875
71461395,-2.0,-2.061505489239094,-2.0,-1.9535432,Fu,0.06150548923909405,0.046456800000000076,1.152140622146169,1.1129016850998832
71462956,-0.522878745,-0.8514217652637681,-0.522878745,-0.751623,Fu,0.32854302026376814,0.22874425500000006,2.1308016296490053,1.6933403416290493
71463148,-2.086186148,-1.6761360765128746,-2.086186148,-1.7462559,Fu,0.41005007148712536,0.33993024799999993,2.570692150704346,2.187410275955941
71517195,-1.552841969,-0.9166789618234346,-1.552841969,-0.7034948,Fu,0.6361630071765654,0.849347169,4.326762003355953,7.068824004783815
71520490,-2.251811973,-1.4944455866645938,-2.251811973,-1.4309814,Fu,0.7573663863354063,0.8208305730000001,5.719609598835931,6.619582101293781
